0.602247	0.137436	0.891663
0.600897	0.137436	0.891529
0.601790	0.137949	0.891304
0.600446	0.137949	0.891066
0.599109	0.137949	0.891012
0.597778	0.137949	0.890724
0.598670	0.138462	0.889707
0.599558	0.138974	0.889380
0.598234	0.138974	0.888494
0.599119	0.139487	0.888115
0.600000	0.140000	0.888082
0.600877	0.140513	0.887919
0.601751	0.141026	0.887775
0.600437	0.141026	0.887669
0.601307	0.141538	0.887518
0.600000	0.141538	0.887408
0.600868	0.142051	0.886935
0.601732	0.142564	0.886894
0.602592	0.143077	0.886658
0.601293	0.143077	0.886527
0.602151	0.143590	0.886001
0.603004	0.144103	0.885992
0.603854	0.144615	0.884997
0.602564	0.144615	0.884808
0.601279	0.144615	0.884758
0.602128	0.145128	0.884743
0.600849	0.145128	0.884665
0.599576	0.145128	0.884021
0.600423	0.145641	0.883976
0.601266	0.146154	0.883961
0.600000	0.146154	0.883736
0.598739	0.146154	0.883696
0.597484	0.146154	0.883030
0.598326	0.146667	0.882978
0.597077	0.146667	0.882694
0.597917	0.147179	0.882333
0.598753	0.147692	0.882187
0.599585	0.148205	0.882173
0.600414	0.148718	0.882023
0.599174	0.148718	0.881873
0.597938	0.148718	0.881859
0.598765	0.149231	0.881822
0.599589	0.149744	0.881791
0.598361	0.149744	0.881612
0.599182	0.150256	0.881538
0.600000	0.150769	0.881500
0.598778	0.150769	0.881376
0.597561	0.150769	0.881002
0.598377	0.151282	0.880678
0.599190	0.151795	0.880670
0.597980	0.151795	0.880394
0.596774	0.151795	0.880323
0.595573	0.151795	0.880202
0.596386	0.152308	0.879881
0.597194	0.152821	0.879760
0.598000	0.153333	0.879570
0.596806	0.153333	0.879546
0.597610	0.153846	0.879514
0.598410	0.154359	0.879324
0.599206	0.154872	0.879040
0.598020	0.154872	0.878975
0.596838	0.154872	0.878510
0.595661	0.154872	0.878321
0.596457	0.155385	0.878081
0.595285	0.155385	0.877753
0.594118	0.155385	0.877534
0.592955	0.155385	0.877340
0.591797	0.155385	0.877050
0.592593	0.155897	0.876385
0.591440	0.155897	0.876210
0.592233	0.156410	0.876162
0.593023	0.156923	0.876105
0.591876	0.156923	0.875989
0.592664	0.157436	0.875874
0.591522	0.157436	0.875289
0.592308	0.157949	0.874973
0.593090	0.158462	0.874723
0.591954	0.158462	0.874581
0.592734	0.158974	0.874350
0.593511	0.159487	0.874179
0.594286	0.160000	0.874081
0.593156	0.160000	0.873989
0.592030	0.160000	0.873903
0.590909	0.160000	0.872735
0.591682	0.160513	0.872729
0.592453	0.161026	0.872323
0.593220	0.161538	0.872063
0.592105	0.161538	0.871859
0.590994	0.161538	0.871554
0.589888	0.161538	0.871165
0.590654	0.162051	0.870995
0.591418	0.162564	0.870649
0.592179	0.163077	0.870633
0.591078	0.163077	0.870548
0.589981	0.163077	0.870169
0.588889	0.163077	0.870128
0.589649	0.163590	0.870077
0.588561	0.163590	0.870076
0.589319	0.164103	0.869833
0.588235	0.164103	0.869582
0.588991	0.164615	0.869538
0.589744	0.165128	0.869488
0.590494	0.165641	0.869207
0.591241	0.166154	0.869032
0.590164	0.166154	0.868942
0.589091	0.166154	0.868837
0.589837	0.166667	0.868463
0.588768	0.166667	0.868402
0.589512	0.167179	0.868361
0.590253	0.167692	0.868195
0.589189	0.167692	0.867810
0.589928	0.168205	0.867254
0.590664	0.168718	0.867091
0.589606	0.168718	0.867051
0.590340	0.169231	0.866933
0.591071	0.169744	0.866658
0.590018	0.169744	0.866202
0.588968	0.169744	0.865294
0.589698	0.170256	0.864856
0.590426	0.170769	0.864617
0.591150	0.171282	0.864088
0.591873	0.171795	0.864052
0.590829	0.171795	0.863693
0.591549	0.172308	0.863396
0.590510	0.172308	0.863359
0.589474	0.172308	0.863025
0.590193	0.172821	0.862917
0.589161	0.172821	0.862768
0.588133	0.172821	0.862632
0.587108	0.172821	0.862253
0.586087	0.172821	0.862176
0.585069	0.172821	0.861949
0.584055	0.172821	0.861710
0.583045	0.172821	0.861216
0.582038	0.172821	0.861182
0.581034	0.172821	0.860626
0.580034	0.172821	0.860598
0.579038	0.172821	0.860597
0.578045	0.172821	0.860186
0.578767	0.173333	0.860180
0.579487	0.173846	0.860125
0.580205	0.174359	0.859579
0.579216	0.174359	0.859335
0.578231	0.174359	0.859285
0.578947	0.174872	0.858819
0.577966	0.174872	0.858580
0.578680	0.175385	0.858475
0.577703	0.175385	0.858371
0.578415	0.175897	0.857800
0.577441	0.175897	0.857773
0.576471	0.175897	0.857705
0.575503	0.175897	0.857349
0.576214	0.176410	0.857215
0.575251	0.176410	0.856531
0.574290	0.176410	0.856431
0.573333	0.176410	0.856217
0.574043	0.176923	0.856085
0.574751	0.177436	0.855909
0.573798	0.177436	0.855799
0.572848	0.177436	0.855784
0.573554	0.177949	0.855225
0.574257	0.178462	0.855087
0.574959	0.178974	0.855037
0.574013	0.178974	0.854925
0.573071	0.178974	0.854875
0.573770	0.179487	0.854205
0.574468	0.180000	0.854114
0.575163	0.180513	0.853580
0.575856	0.181026	0.853211
0.574919	0.181026	0.853001
0.573984	0.181026	0.852550
0.573052	0.181026	0.852531
0.573744	0.181538	0.852364
0.574434	0.182051	0.851977
0.575121	0.182564	0.851809
0.575806	0.183077	0.851791
0.574879	0.183077	0.851609
0.573955	0.183077	0.851449
0.574639	0.183590	0.851126
0.575321	0.184103	0.851072
0.574400	0.184103	0.850777
0.575080	0.184615	0.850383
0.574163	0.184615	0.850370
0.573248	0.184615	0.850124
0.572337	0.184615	0.850046
0.571429	0.184615	0.849986
0.572108	0.185128	0.849760
0.571203	0.185128	0.849249
0.570300	0.185128	0.849128
0.569401	0.185128	0.849106
0.568504	0.185128	0.848882
0.567610	0.185128	0.848723
0.566719	0.185128	0.848613
0.565831	0.185128	0.848557
0.566510	0.185641	0.848487
0.567187	0.186154	0.848420
0.566303	0.186154	0.848400
0.565421	0.186154	0.848100
0.566096	0.186667	0.847926
0.565217	0.186667	0.847913
0.564341	0.186667	0.847326
0.565015	0.187179	0.847272
0.565688	0.187692	0.847147
0.566358	0.188205	0.846636
0.565485	0.188205	0.846496
0.564615	0.188205	0.846239
0.565284	0.188718	0.845616
0.564417	0.188718	0.845488
0.565084	0.189231	0.845236
0.564220	0.189231	0.845145
0.564885	0.189744	0.844811
0.564024	0.189744	0.844710
0.563166	0.189744	0.844560
0.562310	0.189744	0.843836
0.561457	0.189744	0.843771
0.560606	0.189744	0.843411
0.561271	0.190256	0.843390
0.560423	0.190256	0.842531
0.561086	0.190769	0.842241
0.560241	0.190769	0.842152
0.559398	0.190769	0.842062
0.560060	0.191282	0.841503
0.559220	0.191282	0.841482
0.558383	0.191282	0.841232
0.559043	0.191795	0.841126
0.559701	0.192308	0.841113
0.560358	0.192821	0.840950
0.559524	0.192821	0.840904
0.560178	0.193333	0.840732
0.559347	0.193333	0.840675
0.558519	0.193333	0.840519
0.557692	0.193333	0.840390
0.558346	0.193846	0.840382
0.558997	0.194359	0.840306
0.558174	0.194359	0.840242
0.557353	0.194359	0.840132
0.558003	0.194872	0.839109
0.557185	0.194872	0.838275
0.556369	0.194872	0.838064
0.557018	0.195385	0.837941
0.557664	0.195897	0.837159
0.558309	0.196410	0.836997
0.557496	0.196410	0.836881
0.556686	0.196410	0.836837
0.557329	0.196923	0.836631
0.557971	0.197436	0.836214
0.557164	0.197436	0.836123
0.556358	0.197436	0.835889
0.555556	0.197436	0.835809
0.554755	0.197436	0.835696
0.553957	0.197436	0.835385
0.553161	0.197436	0.835134
0.553802	0.197949	0.834924
0.553009	0.197949	0.834462
0.552217	0.197949	0.833633
0.552857	0.198462	0.833288
0.552068	0.198462	0.832854
0.551282	0.198462	0.832426
0.550498	0.198462	0.832218
0.551136	0.198974	0.831873
0.551773	0.199487	0.831859
0.552408	0.200000	0.831681
0.551627	0.200000	0.831211
0.550847	0.200000	0.830768
0.550071	0.200000	0.830657
0.549296	0.200000	0.830645
0.549930	0.200513	0.830523
0.549157	0.200513	0.830160
0.549790	0.201026	0.829975
0.550420	0.201538	0.829929
0.549650	0.201538	0.829843
0.548883	0.201538	0.829671
0.548117	0.201538	0.829535
0.548747	0.202051	0.828657
0.547983	0.202051	0.828322
0.547222	0.202051	0.827664
0.546463	0.202051	0.827650
0.545706	0.202051	0.827542
0.544952	0.202051	0.827529
0.544199	0.202051	0.827169
0.543448	0.202051	0.826790
0.542700	0.202051	0.826197
0.541953	0.202051	0.826052
0.541209	0.202051	0.826027
0.541838	0.202564	0.826002
0.541096	0.202564	0.826000
0.541724	0.203077	0.825954
0.540984	0.203077	0.824946
0.540246	0.203077	0.824916
0.539510	0.203077	0.824860
0.540136	0.203590	0.824496
0.540761	0.204103	0.824395
0.541384	0.204615	0.824176
0.540650	0.204615	0.823744
0.541272	0.205128	0.822899
0.540541	0.205128	0.822702
0.539811	0.205128	0.822628
0.539084	0.205128	0.822479
0.539704	0.205641	0.822403
0.540323	0.206154	0.822283
0.540940	0.206667	0.822077
0.540214	0.206667	0.822035
0.540830	0.207179	0.821776
0.541444	0.207692	0.821530
0.540721	0.207692	0.821413
0.540000	0.207692	0.821143
0.540613	0.208205	0.820145
0.539894	0.208205	0.819866
0.540505	0.208718	0.819782
0.539788	0.208718	0.819746
0.540397	0.209231	0.819712
0.539683	0.209231	0.819553
0.538970	0.209231	0.819375
0.538259	0.209231	0.819323
0.538867	0.209744	0.819206
0.538158	0.209744	0.819202
0.538765	0.210256	0.819112
0.539370	0.210769	0.818332
0.538663	0.210769	0.818091
0.539267	0.211282	0.816710
0.539869	0.211795	0.816421
0.539164	0.211795	0.816394
0.539765	0.212308	0.816114
0.539062	0.212308	0.815423
0.538362	0.212308	0.815098
0.538961	0.212821	0.815066
0.538262	0.212821	0.814879
0.538860	0.213333	0.814591
0.538163	0.213333	0.814465
0.537468	0.213333	0.814442
0.538065	0.213846	0.814283
0.537371	0.213846	0.814079
0.537967	0.214359	0.813851
0.538560	0.214872	0.813830
0.537869	0.214872	0.813607
0.537179	0.214872	0.813390
0.536492	0.214872	0.812945
0.535806	0.214872	0.812778
0.535121	0.214872	0.811755
0.535714	0.215385	0.811147
0.535032	0.215385	0.810756
0.534351	0.215385	0.810512
0.534943	0.215897	0.810140
0.534264	0.215897	0.809895
0.533587	0.215897	0.809859
0.532911	0.215897	0.809745
0.532238	0.215897	0.809041
0.532828	0.216410	0.808852
0.532156	0.216410	0.808804
0.532746	0.216923	0.808560
0.533333	0.217436	0.808480
0.532663	0.217436	0.808172
0.531995	0.217436	0.807931
0.531328	0.217436	0.807881
0.530663	0.217436	0.807877
0.530000	0.217436	0.807798
0.530587	0.217949	0.807738
0.529925	0.217949	0.807706
0.530511	0.218462	0.807601
0.531095	0.218974	0.807464
0.530435	0.218974	0.806339
0.529777	0.218974	0.805502
0.529120	0.218974	0.805399
0.529703	0.219487	0.805063
0.529048	0.219487	0.804766
0.528395	0.219487	0.804184
0.527744	0.219487	0.804123
0.528325	0.220000	0.804041
0.527675	0.220000	0.803791
0.527027	0.220000	0.803372
0.527607	0.220513	0.803068
0.526961	0.220513	0.802808
0.526316	0.220513	0.802561
0.525672	0.220513	0.802390
0.526252	0.221026	0.802386
0.526829	0.221538	0.800839
0.526188	0.221538	0.800492
0.526764	0.222051	0.799997
0.527339	0.222564	0.799326
0.527913	0.223077	0.799256
0.528485	0.223590	0.798462
0.527845	0.223590	0.798303
0.527207	0.223590	0.798296
0.526570	0.223590	0.798189
0.527141	0.224103	0.798178
0.527711	0.224615	0.797536
0.527076	0.224615	0.797189
0.527644	0.225128	0.797154
0.528211	0.225641	0.796890
0.528777	0.226154	0.796479
0.528144	0.226154	0.796322
0.527512	0.226154	0.796048
0.526882	0.226154	0.795403
0.526253	0.226154	0.795285
0.525626	0.226154	0.794282
0.525000	0.226154	0.793347
0.524376	0.226154	0.793047
0.524941	0.226667	0.792968
0.525504	0.227179	0.792711
0.524882	0.227179	0.792547
0.525444	0.227692	0.792147
0.524823	0.227692	0.792142
0.525384	0.228205	0.791314
0.524764	0.228205	0.791063
0.525324	0.228718	0.790806
0.524706	0.228718	0.790017
0.525264	0.229231	0.789795
0.524648	0.229231	0.789408
0.525205	0.229744	0.789353
0.525761	0.230256	0.789101
0.525146	0.230256	0.788851
0.524533	0.230256	0.788417
0.525088	0.230769	0.788249
0.524476	0.230769	0.788012
0.525029	0.231282	0.787883
0.524419	0.231282	0.787664
0.523810	0.231282	0.787471
0.523202	0.231282	0.787449
0.522596	0.231282	0.787404
0.521991	0.231282	0.787308
0.522543	0.231795	0.786611
0.523095	0.232308	0.786129
0.522491	0.232308	0.786094
0.521889	0.232308	0.785813
0.521289	0.232308	0.785493
0.520690	0.232308	0.785170
0.521240	0.232821	0.784806
0.521789	0.233333	0.784736
0.522337	0.233846	0.784208
0.522883	0.234359	0.783760
0.523429	0.234872	0.783569
0.523973	0.235385	0.783568
0.524515	0.235897	0.783400
0.523918	0.235897	0.783119
0.523322	0.235897	0.782483
0.523864	0.236410	0.782348
0.523269	0.236410	0.782274
0.523810	0.236923	0.781982
0.524349	0.237436	0.781642
0.523756	0.237436	0.781137
0.523164	0.237436	0.780782
0.522573	0.237436	0.780779
0.521984	0.237436	0.780543
0.521396	0.237436	0.780366
0.520810	0.237436	0.778903
0.520225	0.237436	0.778305
0.520763	0.237949	0.778268
0.520179	0.237949	0.777394
0.519597	0.237949	0.777062
0.520134	0.238462	0.776221
0.520670	0.238974	0.775836
0.520089	0.238974	0.775470
0.519509	0.238974	0.774568
0.520045	0.239487	0.774097
0.519466	0.239487	0.773459
0.520000	0.240000	0.773071
0.519423	0.240000	0.772815
0.519956	0.240513	0.772340
0.520487	0.241026	0.772012
0.519912	0.241026	0.771654
0.519337	0.241026	0.771557
0.519868	0.241538	0.771009
0.520397	0.242051	0.770558
0.519824	0.242051	0.770203
0.519252	0.242051	0.770009
0.518681	0.242051	0.769628
0.518112	0.242051	0.769524
0.518640	0.242564	0.769348
0.519168	0.243077	0.769124
0.518600	0.243077	0.769038
0.519126	0.243590	0.768769
0.518559	0.243590	0.768618
0.517993	0.243590	0.768608
0.517429	0.243590	0.768496
0.516866	0.243590	0.768463
0.516304	0.243590	0.768101
0.515744	0.243590	0.768007
0.515184	0.243590	0.767879
0.514626	0.243590	0.767769
0.514069	0.243590	0.767012
0.513514	0.243590	0.766867
0.514039	0.244103	0.766407
0.514563	0.244615	0.765853
0.514009	0.244615	0.765336
0.513455	0.244615	0.764956
0.513978	0.245128	0.764708
0.513426	0.245128	0.764550
0.513948	0.245641	0.764465
0.514469	0.246154	0.764410
